partid,rt_mean,rt_median,rt_first_mean,rt_slope_mean,rt_sd,rt_cv,log_rt_sd,rt_post_exp,rt_post_success,rt_post_loss_ratio
65021301,240.32070910556004,216.0,240.48275862068965,-0.3923237431585812,147.56067151863263,0.6140156296468696,0.2544387142733882,273.7,220.72222222222223,1.2400201359174428
65021401,212.3546686746988,192.0,181.82758620689654,2.123020230533111,105.98005733865537,0.4990710023004193,0.2761927147396217,197.6153846153846,170.8,1.156998738965952
65021501,199.03163191948238,136.0,242.0344827586207,0.7917341008352585,191.7217096541044,0.9632725602715492,0.5311453826446648,231.92307692307693,199.73333333333332,1.161163602752388
65021601,346.43831494483453,244.0,276.6896551724138,19.824369717199097,306.0181707330883,0.8833265765705431,0.4934856565689728,308.2857142857143,246.57142857142858,1.250289687137891
65021701,240.6986128625473,199.0,305.17241379310343,5.445771761591414,180.0844308376105,0.7481739453997146,0.3756594505490192,183.33333333333334,195.45454545454547,0.937984496124031
65021801,242.18965517241378,208.0,191.3448275862069,13.668583580668834,130.14040777907795,0.5373491600474494,0.32387352312720163,192.11111111111111,190.89473684210526,1.0063719633612107
65022001,271.4920273348519,192.0,206.20689655172413,15.563831047742834,320.39460550920313,1.1801252826995023,0.49652541081668305,193.88888888888889,172.6315789473684,1.1231368563685638
65022101,230.48487626031164,192.0,219.79310344827587,4.485799026993513,159.99349351017258,0.694160485087423,0.3562745236768608,277.6666666666667,193.78947368421052,1.4328263624841573
65022201,267.87030716723547,231.0,244.79310344827587,4.788522482818327,185.63497772379307,0.6930031913089134,0.33774609411238815,227.4,253.66666666666666,0.8964520367936926
65022301,264.49946751863683,229.0,218.53846153846155,4.855222662103514,129.8170940274812,0.49080285584444205,0.32366928337244233,250.83333333333334,209.0,1.200159489633174
65022401,274.32639467110744,187.0,228.96296296296296,3.9505547600732873,304.3096226253596,1.1092976415565092,0.5257116644391531,210.36363636363637,190.26666666666668,1.1056252787156782
65022501,205.51269035532994,172.0,174.6551724137931,2.893216391723764,126.31387767556978,0.6146281159434681,0.3627709755088961,160.55555555555554,164.94736842105263,0.9733744593348932
65022601,239.5650623885918,192.0,258.41379310344826,4.493920061061647,197.30116629967898,0.823580718876454,0.41667145694270463,206.0,253.25,0.8134254689042448
65022701,244.54733405875953,200.0,194.86206896551724,6.207860015973822,190.61297288188132,0.7794522627512311,0.3777891623455106,177.25,183.0,0.9685792349726776
65022801,459.50688073394497,327.5,357.7931034482759,29.556787258919748,429.1814723298149,0.9340044519992976,0.49992503613784167,276.0,350.0769230769231,0.7883981542518127
65022901,256.1317321688501,192.0,209.3448275862069,2.875336193063891,251.57750498873926,0.982219199700299,0.44584967196436165,181.71428571428572,188.35714285714286,0.9647326507394767
65023001,425.1190036900369,261.5,489.1034482758621,11.653799162575416,398.6692527741442,0.9377827133430672,0.6016223257277055,282.1818181818182,502.0,0.5621151756609924
65023101,315.19874804381845,218.0,314.55172413793105,33.06509419588678,284.25367717494527,0.9018236237899928,0.5030758113378727,360.0,281.2962962962963,1.2797893350888743
65023201,311.75155279503105,248.0,234.24137931034483,8.60273741195193,245.730630628035,0.7882258433836794,0.4257344134028142,261.0,225.25,1.1587125416204218
65023301,258.4721508140531,200.0,211.79310344827587,4.846285884481118,227.26132021280796,0.8792487681827723,0.43080589979108325,176.625,204.15,0.8651726671565025
65023401,321.2532679738562,245.0,368.58620689655174,37.52259312079577,217.54780762037447,0.6771847302673312,0.42723961815743317,448.0,348.3076923076923,1.2862190812720848
