partid,mean_pumps,explosion_rate,omega_0,rho_0,alpha_minus,alpha_plus,sigma,COMPOSITE_approach,COMPOSITE_cognitive,COMPOSITE_externalizing,COMPOSITE_optimal
64155301,26.766666666666666,0.1666666666666666,14.578862918111229,0.7734175562347876,0.3709955821160638,0.0729513871847952,4.976455540714615,-0.8825423025950968,0.2815739313639921,0.24267755029673393,-0.14668719348784692
64156501,35.3,0.3,50.75508714677544,0.5823518073971155,0.0230166026573027,0.0288588605698743,10.240785944174606,-0.24553274772183054,-0.7704533861892262,0.36871317469659126,-0.43622060624505726
64156901,38.06666666666667,0.2666666666666666,73.80034150461263,0.2904249083420597,0.1241608341403946,0.0497831623438212,8.975623758161301,-0.7297339648445863,-0.03046053512473416,-1.2916765030104902,-0.11097701291948628
64157801,48.8,0.6,56.666502903935125,1.5521746902584832,0.0903963155033635,0.0753496539768203,13.280361689793311,-0.45769758058701954,-0.16283731314312042,-0.7575426076582841,-0.18464096899457857
64158001,2.1379310344827585,0.0344827586206896,9.762246968019886,0.1239845328826018,0.3664444233162994,0.01,1.273823593790868,-0.16737435107271334,-0.6429842743416745,-0.3069609077836325,-0.9613889081009075
64158201,54.6,0.5666666666666667,100.00000003601386,0.8326279562973697,0.0217064045032522,0.01,7.682256051429474,0.051199584708202336,0.7546087800144402,-0.12653694941402643,0.2186688017120986
64159301,37.9,0.3333333333333333,117.3398223383641,0.3434944441096079,0.143882902892996,0.0754217261376169,10.673292290976184,-0.2990679199897031,-0.7488492536425739,0.09214010983545813,-0.5639925089080816
64160101,33.733333333333334,0.2666666666666666,52.09819109878069,0.9049675976798416,0.1614303318116618,0.0249233986108998,4.156002960382702,0.08606974937796236,-0.0898803078452944,0.6049509361341436,0.08913568771815218
64161401,47.5,0.4333333333333333,107.64777497382217,0.5521124844688424,0.0725293856717176,0.063209442493239,14.194184904327589,1.5967842970950312,0.21939230409969973,0.8029199131904325,1.152438189472442
64161601,15.533333333333331,0.1333333333333333,39.40408447220672,0.5218853967081972,0.1903500425358758,0.0385686539923738,1.8156891792914975,-0.3948977709572902,-1.106387499158766,0.15300023994337708,-0.03995232553263935
64162001,31.7,0.2666666666666666,49.44760958094591,0.7549759418340868,0.0531560135596903,0.0219007430046824,6.07461036458421,0.38881643799025484,0.5897953807887413,-0.6808824163704491,0.719590644076502
64162701,40.5,0.3333333333333333,26.49791719046052,0.9629604709889672,0.1437009685660247,0.0563080097007152,15.624390045186637,-0.08539845831741295,0.16590540927693342,-0.1025337310160727,-0.17729618896128663
