omega_0,rho_0,alpha_minus,alpha_plus,sigma,nll,aic,bic,n_trials,success,partid,mean_pumps,explosion_rate
75.21259048311927,0.22433646743664515,0.07449148587955333,0.07711048485985887,9.68286760057407,68.38519802667412,146.77039605334824,153.776382961659,30,True,64026901,43.0,0.4
71.45270703613834,1.6810209800958793,0.21763447202672095,0.24308850835267803,18.015764242432464,60.25835051635278,130.51670103270556,137.52268794101633,30,True,64027801,47.833333333333336,0.5666666666666667
95.90688897892473,0.24467354534701743,0.4721884750146573,0.010649835557491003,9.128951086218214,102.41269079363643,214.82538158727286,221.83136849558363,30,True,64029901,21.6,0.06666666666666667
24.999999993024826,0.9471499343975105,0.11805620364416218,0.03550873407034516,2.5598800634107173,56.23818826472976,122.47637652945951,129.31285567939187,29,True,64031301,24.137931034482758,0.20689655172413793
39.80710228876107,0.1,0.21023673975760226,0.06986026073969379,4.55913588676821,78.45823404882327,166.91646809764654,173.92245500595732,30,True,64034901,24.9,0.13333333333333333
67.8749098160739,0.26196480607180356,0.06739089521683059,0.06233619951200447,2.834526749182072,50.69036499195668,111.38072998391335,118.38671689222413,30,True,64036201,37.4,0.36666666666666664
35.13251198114732,1.0588063021151246,0.3412149737035517,0.12953992364337966,3.675741369927859,60.16173740678608,130.32347481357215,137.32946172188295,30,True,64036701,33.733333333333334,0.26666666666666666
115.36866076479787,0.46991865456646364,0.06260923533255829,0.03135879622806244,15.596456156231268,82.19168636903989,174.38337273807977,181.38935964639055,30,True,64037701,42.166666666666664,0.36666666666666664
11.475901851443057,0.9867524809681536,0.19668423012956812,0.07795272399264373,14.992499337171322,89.43988385523592,188.87976771047184,195.8857546187826,30,True,64039601,36.833333333333336,0.3
111.9225413115721,0.6440582088790107,0.08156060490121009,0.02278446048784348,11.127471612441918,83.3827778147609,176.7655556295218,183.77154253783257,30,True,64042701,32.63333333333333,0.3
50.49869831999167,0.7781628279394045,0.03619701824158368,0.01,2.7777475144545827,54.33497185879615,118.6699437175923,125.67593062590308,30,True,64046301,35.733333333333334,0.26666666666666666
104.74670998398764,0.7981245314346797,0.12247110404302597,0.06266683608851203,16.537052235280154,76.43973993342694,162.87947986685387,169.88546677516464,30,True,64047801,44.1,0.43333333333333335
52.28628647215945,1.01864380273063,0.25173305386409234,0.06079664128636214,6.666661965640982,77.14543762709701,164.29087525419402,171.2968621625048,30,True,64049601,32.06666666666667,0.23333333333333334
76.56427964472682,0.44466549356973323,0.16436411539879542,0.12080966673018033,10.293328449335464,68.9275775380869,147.8551550761738,154.86114198448456,30,True,64049701,40.4,0.4
42.48756135136657,0.7749679462666006,0.19686429869733643,0.06543101484139081,6.8075927165695855,74.59399054556636,159.1879810911327,166.1939679994435,30,True,64051301,36.166666666666664,0.26666666666666666
78.52795754707002,0.6124152506408668,0.03729040262821915,0.017479140617498647,2.654095531184934,46.93726744317551,103.87453488635101,110.88052179466179,30,True,64051501,43.13333333333333,0.36666666666666664
52.97451078482791,0.7988731375792149,0.16976024550740984,0.062347670616156696,11.28268281405068,83.19984226325597,176.39968452651195,183.40567143482272,30,True,64052901,32.0,0.3
32.491823890574125,0.5824546582131894,0.2167539502013004,0.057742400780199765,3.373839825091139,63.947197476326764,137.89439495265353,144.9003818609643,30,True,64053701,27.8,0.2
59.91677400157557,0.1,0.1984044165912819,0.09782662334031672,7.322355045534527,72.23229333722828,154.46458667445657,161.47057358276734,30,True,64055001,35.63333333333333,0.3
26.72962270447109,1.2022785487006145,0.07925916715022066,0.015106848691490352,1.7470956272018985,47.84954310400711,105.69908620801422,112.705073116325,30,True,64056701,27.333333333333332,0.23333333333333334
19.42145287648389,1.0501169957953262,0.04272375510503341,0.01875349449605273,6.825026229947276,70.3986807877354,150.7973615754708,157.80334848378158,30,True,64057101,34.56666666666667,0.3333333333333333
91.43762315056705,0.8827632568647567,0.40433682131400484,0.01,4.503690044520234,76.1539836664341,162.3079673328682,169.31395424117898,30,True,64057201,15.833333333333334,0.13333333333333333
42.40724259081367,1.0942239130512945,0.2941416129308685,0.06431261939708394,3.2728113508958305,63.64137053080305,137.2827410616061,144.2887279699169,30,True,64057901,26.133333333333333,0.2
17.14679478225959,1.0162859346769277,0.10396826413169559,0.010035538230397177,3.0320087237820603,64.36235317894294,138.72470635788588,145.73069326619665,30,True,64058101,22.1,0.16666666666666666
11.10074893777854,1.127438610760759,0.21368989090075632,0.01,1.4489978289283316,49.08609116322148,108.17218232644296,115.17816923475374,30,True,64058701,16.033333333333335,0.1
74.410355365151,1.0670675947791508,0.19862463395142257,0.08890340064735326,6.83960470984214,71.53205032627172,153.06410065254343,160.0700875608542,30,True,64059001,36.333333333333336,0.3
79.00000005848754,0.9435387498820424,0.011048787976758961,0.01,13.048544080537178,48.44498149181628,106.88996298363256,113.89594989194333,30,True,64060701,53.733333333333334,0.6333333333333333
55.99999771503196,1.0361305925608684,0.03060013878930491,0.016431674719482592,5.906929917780782,54.35085276233944,118.70170552467889,125.70769243298966,30,True,64061701,46.86666666666667,0.4666666666666667
41.83330168755449,0.3612647615813211,0.1777705786838844,0.024702548143881974,3.53953864432999,72.59515496810914,155.19030993621828,162.19629684452906,30,True,64061901,16.333333333333332,0.1
71.45050514518378,0.628143498424455,0.05883703220957983,0.020093486454444077,4.639752435736968,65.15681239236147,140.31362478472295,147.31961169303372,30,True,64063501,30.0,0.3
45.614188616062435,0.9443573830337846,0.12315781972943028,0.039673872685920326,4.893362442749402,68.07045400807483,146.14090801614967,153.14689492446044,30,True,64063601,33.56666666666667,0.26666666666666666
68.87649187649706,0.7718786167611168,0.043967793793204785,0.01,4.940356196776524,61.96133081282258,133.92266162564516,140.92864853395594,30,True,64066601,42.56666666666667,0.3333333333333333
108.48769067156712,0.6304911266723736,0.08961454286952612,0.06259456262679904,18.756965652585286,81.79835918481628,173.59671836963255,180.60270527794333,30,True,64067701,45.86666666666667,0.4
106.70276151282472,0.6898893179727322,0.1067243455989172,0.028391186558469957,11.865994376473369,77.93351290331574,165.8670258066315,172.87301271494226,30,True,64068201,38.233333333333334,0.36666666666666664
15.114459615462701,1.18727895763192,0.11014613463141375,0.01,4.076727584165896,69.0359322050599,148.0718644101198,155.07785131843056,30,True,64069001,25.066666666666666,0.2
28.328661727002487,1.0762808449916133,0.19010893340288526,0.06196199252615136,5.047320342565991,65.75941320690637,141.51882641381275,148.52481332212352,30,True,64069401,33.46666666666667,0.3
74.49525053202738,0.8208447124305394,0.09005405759091062,0.0663998762243101,7.628916466059367,57.710691613156584,125.42138322631317,132.42737013462394,30,True,64069501,43.6,0.4666666666666667
73.6451335423218,0.8827118140118465,0.12486200051373776,0.04956388578635461,8.478510412305964,73.90980081230902,157.81960162461803,164.8255885329288,30,True,64069601,35.0,0.3333333333333333
123.0100379697233,0.2891420033440323,0.1947630515539729,0.02245057195748825,12.50596954796216,100.42006739965821,210.84013479931642,217.8461217076272,30,True,64070201,27.766666666666666,0.16666666666666666
28.112936248246687,0.9583716883278134,0.12677800739253234,0.028274767664191805,2.768237547149032,57.66727509771806,125.33455019543612,132.3405371037469,30,True,64070601,26.433333333333334,0.23333333333333334
48.513652744333996,0.5061668055596859,0.10999938849953407,0.059531798837402033,7.6084042652882475,70.2938819700391,150.5877639400782,157.59375084838896,30,True,64071401,40.03333333333333,0.3333333333333333
25.38567108704889,0.7644515500151989,0.2969033130041892,0.044020444953171936,5.046084243271883,76.53316836639121,163.06633673278242,170.0723236410932,30,True,64072601,27.8,0.16666666666666666
86.62980283860726,0.8493109463623393,0.10612109416859176,0.042106248781669124,20.354200219938118,87.61380702747465,185.2276140549493,192.23360096326007,30,True,64072701,40.86666666666667,0.36666666666666664
127.55336851859789,0.49990901049277015,0.43256552707392626,0.032313816075401396,6.3559246579587,85.00648330731454,180.01296661462908,187.01895352293985,30,True,64072901,25.1,0.13333333333333333
98.99590831342398,0.562462127200516,0.045542027949873484,0.03376168939436875,9.822079383184693,62.974785563802826,135.94957112760565,142.95555803591643,30,True,64073001,47.2,0.4666666666666667
27.55396683580133,0.7910065154242655,0.0830618447398625,0.01,2.967071711763575,65.90160642836523,141.80321285673045,148.80919976504123,30,True,64073201,19.1,0.13333333333333333
41.32600015348118,0.8343555786314882,0.17474257620215886,0.05689909606575387,11.68316669853349,87.81091311406492,185.62182622812983,192.6278131364406,30,True,64073501,32.0,0.26666666666666666
38.41651321416621,1.0025140546464681,0.24023464421192106,0.0632498812993997,8.718397047815795,89.3812891288696,188.7625782577392,195.76856516604997,30,True,64075601,24.766666666666666,0.2
74.50921805230162,0.679686222177924,0.1387427991745401,0.15241454250306488,11.610804825097198,58.22275900994242,126.44551801988484,133.45150492819562,30,True,64075801,52.56666666666667,0.5333333333333333
42.00000000196948,0.43358291687509154,0.22593108923062352,0.12485446451302229,6.6702010358062145,72.32293470634923,154.64586941269846,161.65185632100923,30,True,64076301,32.5,0.3
64.09996183695237,1.0098553255921427,0.01,0.010464728911764132,1.0,18.125505886030677,46.251011772061354,53.08749092199372,29,True,64079401,50.41379310344828,0.4827586206896552
66.63323658205509,1.944098036547405,0.16145710251461345,0.043321454331602914,6.695638002347283,56.58453456020889,123.16906912041777,130.17505602872856,30,True,64079601,44.8,0.43333333333333335
84.28081034864839,1.3493323070755738,0.1557142491283355,0.07128776698522468,18.303291470580675,77.89218831506832,165.78437663013665,172.79036353844742,30,True,64079801,46.03333333333333,0.43333333333333335
55.124199271171676,1.0081451735565792,0.08972018844398966,0.038739865831001266,1.7723298493935549,37.85740087474888,85.71480174949777,92.72078865780854,30,True,64080101,43.5,0.4
56.99730887931456,0.9378861453274493,0.050645852469006096,0.014508497057889046,6.718443944221545,68.2746819274371,146.5493638548742,153.55535076318498,30,True,64081701,36.96666666666667,0.3333333333333333
67.09916333718026,0.6309858113772682,0.09963458395573188,0.031041742760550956,5.963439028925681,73.53293591704929,157.06587183409857,164.07185874240935,30,True,64082001,29.8,0.26666666666666666
103.52004577271599,0.9394616817290121,0.1463675327915625,0.08889225845708096,10.286451724331611,66.45656489011765,142.9131297802353,149.91911668854607,30,True,64082301,45.13333333333333,0.43333333333333335
62.36185924569974,0.8241992132754425,0.22021322415221342,0.07820523593817538,14.421819766884457,88.64659016014231,187.29318032028462,194.2991672285954,30,True,64083001,37.06666666666667,0.3
81.58530676085269,0.6284899015119165,0.06338896703870954,0.020825376957590527,17.76164497307822,93.47466239171446,196.94932478342892,203.9553116917397,30,True,64083901,36.46666666666667,0.3
42.54213738581795,0.8472672052906637,0.06873412942587451,0.05117103559323196,11.128955444414826,76.12317252188237,162.24634504376473,169.2523319520755,30,True,64084601,37.8,0.36666666666666664
127.86369388967357,0.1,0.31596911840878367,0.05588854070337783,7.300311433403223,85.85720417510608,181.71440835021215,188.72039525852293,30,True,64085501,31.266666666666666,0.16666666666666666
74.21302475966233,0.8734102634809081,0.140711411392005,0.07707438861289137,10.806019885456523,74.00080995580784,158.00161991161568,165.00760681992645,30,True,64086301,41.166666666666664,0.36666666666666664
33.61965423653752,0.9102045888601692,0.10467211216323566,0.05562221095005134,7.202767567206764,69.60037052032077,149.20074104064153,156.2067279489523,30,True,64088601,37.8,0.3333333333333333
64.91856819042724,0.42708369532439094,0.016509887302172854,0.014359090527253877,8.373469212827347,89.99004416300704,189.98008832601408,196.98607523432486,30,True,64089401,33.46666666666667,0.16666666666666666
20.125221231419438,1.096978465947696,0.4361686090252187,0.04494682031499086,2.6839547023601726,62.91264683067872,135.82529366135742,142.83128056966822,30,True,64089701,18.366666666666667,0.13333333333333333
57.4212989831412,0.8235676344903697,0.12036744091610337,0.08182645725859106,10.175829554155353,74.6101714273952,159.2203428547904,166.22632976310118,30,True,64090101,39.93333333333333,0.36666666666666664
52.52694714048407,0.8409028268555165,0.05504996044702579,0.02649439228294616,2.91432364558646,52.177839142427594,114.35567828485519,121.36166519316596,30,True,64090301,35.96666666666667,0.3333333333333333
13.333449437937805,0.8075551460185956,0.200387695924747,0.1018339480343318,5.52389352214286,62.51772055396027,135.03544110792052,142.04142801623132,30,True,64090901,35.53333333333333,0.36666666666666664
69.77724029098302,0.7363603184763137,0.05260126504876027,0.044166399304814655,5.3093084985875185,59.17341446157594,128.34682892315186,135.35281583146266,30,True,64092901,43.733333333333334,0.4
24.95134992617106,1.118301803392916,0.135561973601921,0.03151423004283829,5.939661317365943,72.26314576210731,154.52629152421463,161.5322784325254,30,True,64093501,32.13333333333333,0.26666666666666666
29.78401932193832,1.0160690715173384,0.12538444706462062,0.01782965950371069,4.191970398677209,69.83225441630813,149.66450883261626,156.67049574092704,30,True,64094201,27.733333333333334,0.2
89.4324830380888,0.30049102176833625,0.1780506880838679,0.11025959360821147,10.616690293054644,74.28403271506826,158.56806543013653,165.5740523384473,30,True,64096601,40.06666666666667,0.36666666666666664
59.498569578046954,0.49869630055299513,0.11355879731606035,0.08889672273602989,5.8284676837438765,56.89935867294267,123.79871734588534,130.8047042541961,30,True,64098201,39.733333333333334,0.43333333333333335
46.55618326136824,0.9460915794428183,0.2622458180040312,0.16094901938685077,16.52027552717922,79.87994253702134,169.75988507404267,176.76587198235345,30,True,64099201,41.03333333333333,0.4
32.13260421562117,1.0728421081358104,0.1193527928750271,0.01,12.9166765895402,98.15729708287923,206.31459416575845,213.32058107406922,30,True,64100101,34.266666666666666,0.2
56.304479763762636,0.9169438803909252,0.13451181634627363,0.0940632060466223,3.9882403388799967,50.605743733506785,111.21148746701357,118.21747437532434,30,True,64100701,45.06666666666667,0.4
81.51984426591294,0.4727845679094974,0.14912708168694663,0.064645038233603,5.874987659572708,66.19295402150364,142.38590804300728,149.39189495131805,30,True,64100901,40.43333333333333,0.3333333333333333
33.17084171264013,1.056702545613351,0.06359594466079264,0.01,3.574121837383812,60.16263850313369,130.32527700626738,137.33126391457816,30,True,64101101,32.733333333333334,0.26666666666666666
125.34013774625758,0.44934327491159765,0.2196317763244105,0.06800772535256758,9.4048982927172,80.0030008621647,170.0060017243294,177.01198863264017,30,True,64102101,36.03333333333333,0.3
67.99999999939762,0.7828203715599855,0.11729215247011984,0.1398960560393222,9.727428561046029,54.21904181591233,118.43808363182465,125.44407054013543,30,True,64102401,48.53333333333333,0.5333333333333333
71.61727905753048,0.4996463814418497,0.1826962468052786,0.19087183969651195,19.706040187424186,75.3179029749627,160.6358059499254,167.6417928582362,30,True,64102801,44.6,0.4666666666666667
13.000000017768146,0.5369302157666028,0.21627153119461479,0.01,3.6499318788415227,76.07718419376273,162.15436838752547,168.99084753745782,29,True,64103301,6.0344827586206895,0.034482758620689655
63.20158549497865,0.7339781856435704,0.12504913867501574,0.10696497758598073,13.031189112303027,65.96453207350396,141.92906414700792,148.9350510553187,30,True,64103801,49.56666666666667,0.4666666666666667
33.82745855926935,1.0166452015775427,0.21278704286333994,0.04107636926102704,10.252058863813659,81.30508635474065,172.6101727094813,179.61615961779208,30,True,64104501,34.1,0.3
87.82067103849688,0.47457723026966986,0.13785408370529034,0.06661116307026879,6.123546241889905,66.77899015463665,143.5579803092733,150.56396721758406,30,True,64104601,33.9,0.3333333333333333
37.29044225759649,0.6521256129063855,0.15397779414898974,0.0994953682544948,12.75902812620155,74.61557022296918,159.23114044593837,166.23712735424914,30,True,64105101,35.833333333333336,0.4
63.2051853686752,0.3487081439446602,0.30089058842822175,0.1806581777712765,11.402492529996522,76.32867902768828,162.65735805537656,169.66334496368734,30,True,64109601,40.833333333333336,0.36666666666666664
99.25723209080562,1.022807532125727,0.03931905378678854,0.10088555714468803,7.684610654324729,24.49753125149934,58.99506250299868,66.00104941130945,30,True,64110701,58.56666666666667,0.8
39.49630754240007,0.9256246821572167,0.18440000482500857,0.06981373617679729,4.255518152995975,64.23661637766845,138.4732327553369,145.47921966364768,30,True,64111001,27.966666666666665,0.26666666666666666
109.15916431042251,0.34979502237686955,0.19169039517688158,0.12007620971083958,26.77950621994103,94.62508548333676,199.25017096667352,206.2561578749843,30,True,64111201,39.43333333333333,0.36666666666666664
112.09082303635596,0.6742594129205558,0.06703484004339738,0.07550991859490944,13.00298448211588,57.74323296818916,125.48646593637832,132.4924528446891,30,True,64112901,51.3,0.5333333333333333
84.83892282315317,0.7243476146561241,0.05799684822654964,0.033511762076402996,10.330433119141958,67.84549286918632,145.69098573837263,152.6969726466834,30,True,64113001,42.766666666666666,0.43333333333333335
78.9364998624874,0.662492014188238,0.06652776923304819,0.03692506185222357,7.898816455905125,71.15507288911202,152.31014577822404,159.31613268653481,30,True,64114801,43.4,0.3333333333333333
84.42710431592305,1.0824174923646643,0.15112655704222897,0.09637761961938981,10.801327272838908,66.42392018280262,142.84784036560524,149.853827273916,30,True,64115101,47.96666666666667,0.43333333333333335
78.8887109910503,0.6278680242352084,0.11993865189504692,0.061185274243130174,9.641500497393993,75.74754936820207,161.49509873640415,168.50108564471492,30,True,64115601,36.03333333333333,0.3333333333333333
44.93147863897679,0.3662672607323905,0.012176541159770559,0.011207900081261078,8.619279460304965,94.63565146337456,199.27130292674912,206.2772898350599,30,True,64116101,20.466666666666665,0.13333333333333333
73.47079187867502,0.6029817345233,0.07335386587344955,0.14646137776096466,4.563473732252394,33.75053789605164,77.50107579210328,84.50706270041405,30,True,64116201,52.733333333333334,0.6333333333333333
47.582477010623904,1.0608475466682135,0.1959734435094945,0.09087484956356036,7.286014102485834,66.77753799835936,143.55507599671873,150.5610629050295,30,True,64116301,38.93333333333333,0.36666666666666664
39.337195511183204,0.9069992781194393,0.16453777106437595,0.11440086186589497,9.029149325289476,64.2761905287813,138.5523810575626,145.55836796587337,30,True,64116901,42.2,0.43333333333333335
45.75033200383341,0.48337693313981056,0.20662875338871792,0.0721760396468492,3.8777789059517573,63.88680436626313,137.77360873252627,144.77959564083704,30,True,64117601,33.0,0.23333333333333334
50.69423386557275,0.9016364124471363,0.1825209975787843,0.025549180645251947,4.286865200071348,71.39533567905194,152.79067135810388,159.79665826641465,30,True,64118001,21.366666666666667,0.2
63.999999728997714,0.6846702393204543,0.16688087012967118,0.11857289598188862,8.042805759110557,64.23688127197187,138.47376254394374,145.4797494522545,30,True,64118401,46.333333333333336,0.4
74.51626644619081,0.8159108589874364,0.11723047438370657,0.042628775175611894,12.538805782931805,78.43421568239289,166.86843136478578,173.87441827309655,30,True,64118601,36.03333333333333,0.36666666666666664
49.06807212646009,1.023094580992919,0.12133379606712674,0.0609144586985433,6.969018058278237,65.93084671520515,141.8616934304103,148.86768033872107,30,True,64120001,37.766666666666666,0.36666666666666664
4.893178755915082,1.4115603854884784,0.2952322788907885,0.040803936173787365,4.613800454018965,70.93812997418814,151.8762599483763,158.88224685668706,30,True,64120201,21.5,0.2
51.27737361365248,0.7069306382210487,0.2695453515765924,0.06529315262593423,6.49992599836063,80.84810160569977,171.69620321139953,178.7021901197103,30,True,64120701,30.566666666666666,0.2
17.20852445342423,0.8521452175661974,0.10955014180316232,0.04139891284397741,4.4768225385806675,65.47979357176622,140.95958714353245,147.96557405184322,30,True,64121001,27.9,0.26666666666666666
23.81242713795887,1.1339033592641918,0.15672489214426535,0.011361959280212261,2.9136166152613425,62.702292081368064,135.4045841627361,142.41057107104692,30,True,64121601,22.733333333333334,0.16666666666666666
61.00615721146395,0.7663731068671013,0.1558417230671726,0.031427838793073065,9.513023780033029,87.3917247650884,184.7834495301768,191.78943643848757,30,True,64122901,24.5,0.23333333333333334
50.7394420003072,1.2015751856648675,0.1942191545239169,0.06869112993310614,5.634650139239774,64.82544835759818,139.65089671519635,146.65688362350713,30,True,64124501,35.46666666666667,0.3333333333333333
14.88674006272517,1.1668443404331352,0.12649779320471838,0.06841447809513122,8.640300501685973,70.35927333766116,150.71854667532233,157.7245335836331,30,True,64125001,39.3,0.36666666666666664
11.64056154483679,1.088906804093642,0.07260373000819235,0.01,2.368733036566915,56.25429340783052,122.50858681566103,129.5145737239718,30,True,64125601,27.6,0.2
10.83671300872414,1.3747467765123742,0.0795665833752517,0.014310157270635256,13.473297978216717,76.33984774277972,162.67969548555945,169.68568239387022,30,True,64126601,42.666666666666664,0.4
41.127092201716735,0.9053508065781141,0.13590142340912983,0.029386516992639795,4.427211717587417,69.43395233697828,148.86790467395656,155.87389158226733,30,True,64126701,26.1,0.23333333333333334
84.43357776216968,0.6402959136331791,0.06151405598421486,0.03551307595087614,9.332888354496005,69.02158545032243,148.04317090064487,155.04915780895564,30,True,64127001,41.7,0.4
107.00415849218099,0.30125068330998367,0.13283719880956468,0.17753152965498983,13.038668203948857,58.71436537801815,127.4287307560363,134.4347176643471,30,True,64127201,48.06666666666667,0.5333333333333333
79.33796730172993,0.6534918789930937,0.027665529479844454,0.02358141139426138,6.092718795831243,56.23749563094012,122.47499126188023,129.480978170191,30,True,64127301,46.36666666666667,0.43333333333333335
82.63764468300602,0.5382561393229655,0.06943828249076921,0.060248713959859874,7.056337460121786,66.56026985786136,143.1205397157227,150.1265266240335,30,True,64129001,42.3,0.36666666666666664
50.27021228454668,1.3619290466081246,0.17456193894738936,0.07810930714969291,7.810320801439512,63.275566255806275,136.55113251161254,143.55711941992334,30,True,64129201,45.0,0.4
36.947756821501855,0.47710822236438066,0.11466995269963781,0.04484320669303962,2.8472131342675504,60.55640366039637,131.11280732079274,138.11879422910351,30,True,64129701,23.566666666666666,0.2
68.17634136924117,1.174019505668833,0.04540384555264081,0.020053637260022662,6.185509012145641,51.47025009965033,112.94050019930066,119.94648710761143,30,True,64130101,49.13333333333333,0.5
88.92694542400739,0.6625804555982103,0.10758408043313636,0.04400973616591819,13.633151953730312,84.6024771220894,179.2049542441788,186.21094115248957,30,True,64130201,34.3,0.3333333333333333
39.883017406161464,0.5404243326816202,0.34933899034716753,0.06283056523027891,5.819215843437712,83.638975345898,177.277950691796,184.28393760010678,30,True,64130901,22.4,0.13333333333333333
69.22630050791453,0.6747710600389617,0.15891304297063488,0.06956052486739224,4.873349251830013,66.30532955078435,142.6106591015687,149.61664600987947,30,True,64131001,37.733333333333334,0.26666666666666666
82.57000843807681,0.5129049658116668,0.08950031172789748,0.19530328793867915,19.06131338418154,51.68264152042025,113.3652830408405,120.37126994915127,30,True,64131501,53.63333333333333,0.6333333333333333
71.34500171234774,0.5729842210302514,0.033781983136949405,0.03486431203855554,7.98171793546716,67.97858562222056,145.95717124444113,152.9631581527519,30,True,64134301,43.9,0.36666666666666664
45.000957739997396,0.8508532876381479,0.027905727970073128,0.01,6.880821016129677,77.8535356801402,165.7070713602804,172.71305826859117,30,True,64134801,33.166666666666664,0.23333333333333334
52.11857361763047,1.0458172706807833,0.15881347493342513,0.05033945308431546,7.053147142823898,77.01862714882074,164.03725429764148,171.04324120595226,30,True,64135001,30.566666666666666,0.26666666666666666
60.23163260628869,0.9193975440044867,0.11958626632133844,0.05024655900165983,12.545237078233868,72.27416110223761,154.54832220447523,161.554309112786,30,True,64136701,38.733333333333334,0.43333333333333335
64.19109984600364,0.7310952619292356,0.20544520536249633,0.059083728899759436,8.494368710404615,79.81369584263778,169.62739168527557,176.63337859358634,30,True,64136801,30.5,0.26666666666666666
41.904395442536114,0.3677112377013264,0.1905650998281126,0.06645110426904582,3.017707626629566,61.309925768968924,132.61985153793785,139.62583844624862,30,True,64137401,27.4,0.2
3.4131543656454575,1.5531512133342813,0.3587506748270505,0.04254204997836902,4.225150020544613,72.03697442808183,154.07394885616367,161.07993576447444,30,True,64138101,20.033333333333335,0.16666666666666666
27.923555515330676,0.7308806558535819,0.06148420280548739,0.01252175549563277,1.5278016585641425,49.82999282259864,109.65998564519728,116.66597255350806,30,True,64138301,17.866666666666667,0.13333333333333333
52.68250762500977,1.0481453954867481,0.230714461236977,0.12378729786098525,14.624388939594196,78.86098847738947,167.72197695477894,174.7279638630897,30,True,64139201,36.03333333333333,0.4
3.4507908357509423,0.9038862047471447,0.5,0.07985110474139674,10.881841912450277,93.22794311166719,196.45588622333437,203.46187313164515,30,True,64139301,27.233333333333334,0.2
97.57849842580332,0.34688542291221175,0.14501837747820548,0.0996471926791689,8.350247966775571,69.77958574573063,149.55917149146126,156.56515839977203,30,True,64139401,40.233333333333334,0.36666666666666664
37.261340442956914,0.7556032536956676,0.09036535688485021,0.036319790006623734,8.149975713828136,84.19668209749481,178.39336419498963,185.3993511033004,30,True,64141301,27.766666666666666,0.23333333333333334
69.35738503159864,0.603557045446326,0.11552396863848134,0.07308202581307975,9.969212160499742,74.5870670631692,159.1741341263384,166.18012103464918,30,True,64141701,39.53333333333333,0.36666666666666664
73.66625799886273,0.5029001571173544,0.20145008126728786,0.09976623891488323,6.532163481520687,69.39754679779807,148.79509359559614,155.80108050390692,30,True,64142601,37.96666666666667,0.3
47.07689162705321,0.2834856471376021,0.23068592724605047,0.16021040621496346,9.487683783256262,64.37664012142048,138.75328024284096,145.75926715115173,30,True,64143401,43.56666666666667,0.43333333333333335
57.71598355249848,0.6813332558791186,0.08609766224266838,0.04280816015870999,4.840314729230193,67.30005686744002,144.60011373488004,151.6061006431908,30,True,64144101,37.4,0.26666666666666666
